store_id,continuous_week_number,storetype_id,city_code,sales,revenue,stock_inicial,week_number,store_size,Probin1_very_low,Probin1_low,Probin1_moderate,Probin1_high,Probin1_very_high,Probin2_very_low,Probin2_high,Probin2_very_high,promo_discount_16,promo_discount_20,promo_discount_35,promo_discount_40,promo_discount_50,Primavera,Verao,Outono,Feriados
S0091,37.0,ST04,SAMSUN,282.0,1546.17,1871.0,37.0,19.0,57.0,17.0,3.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,38.0,ST04,SAMSUN,310.0,1078.64,1842.0,38.0,19.0,83.0,30.0,13.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,39.0,ST04,SAMSUN,367.0,1031.29,1786.0,39.0,19.0,99.0,45.0,23.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,40.0,ST04,SAMSUN,407.0,1951.29,1748.0,40.0,19.0,64.0,33.0,20.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,41.0,ST04,SAMSUN,237.0,994.05,1651.0,41.0,19.0,45.0,22.0,10.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,42.0,ST04,SAMSUN,225.0,932.33,1752.0,42.0,19.0,41.0,25.0,19.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,43.0,ST04,SAMSUN,217.0,910.76,1832.0,43.0,19.0,35.0,27.0,29.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0091,44.0,ST04,SAMSUN,189.0,795.45,1764.0,44.0,19.0,39.0,17.0,28.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0091,45.0,ST04,SAMSUN,213.0,868.3199999999999,1686.0,45.0,19.0,47.0,14.0,28.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,46.0,ST04,SAMSUN,207.0,789.56,1734.0,46.0,19.0,54.0,14.0,32.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,47.0,ST04,SAMSUN,217.716,1005.62,1731.0,47.0,19.0,56.0,14.0,22.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,48.0,ST04,SAMSUN,173.0,762.68,1642.784,48.0,19.0,36.0,18.0,16.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,49.0,ST04,SAMSUN,211.0,776.94,1573.0,49.0,19.0,21.0,21.0,13.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,50.0,ST04,SAMSUN,200.0,1035.83,1803.0,50.0,19.0,63.0,17.0,10.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,51.0,ST04,SAMSUN,468.0,1182.96,2238.0,51.0,19.0,98.0,14.0,13.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,52.0,ST04,SAMSUN,298.0,1213.83,1676.0,52.0,19.0,97.0,14.0,10.0,9.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,53.0,ST04,SAMSUN,270.0,1234.3400000000001,1641.0,1.0,19.0,68.0,23.0,15.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0091,54.0,ST04,SAMSUN,186.0,737.9200000000001,1640.0,2.0,19.0,28.0,30.0,17.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,55.0,ST04,SAMSUN,259.0,1589.59,1764.0,3.0,19.0,36.0,39.0,19.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,56.0,ST04,SAMSUN,203.0,706.98,1710.0,4.0,19.0,42.0,38.0,26.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,57.0,ST04,SAMSUN,239.0,1002.86,1756.0,5.0,19.0,41.0,23.0,31.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,58.0,ST04,SAMSUN,236.0,1055.15,1714.0,6.0,19.0,42.0,8.0,55.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,59.0,ST04,SAMSUN,265.0,998.72,1683.0,7.0,19.0,32.0,15.0,39.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,60.0,ST04,SAMSUN,567.0,2775.47,1933.0,8.0,19.0,28.0,18.0,22.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,61.0,ST04,SAMSUN,221.0,1047.35,1642.0,9.0,19.0,40.0,33.0,19.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,62.0,ST04,SAMSUN,303.0,1076.1200000000001,1668.0,10.0,19.0,52.0,50.0,12.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,63.0,ST04,SAMSUN,212.0,771.19,1642.0,11.0,19.0,57.0,47.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,64.0,ST04,SAMSUN,256.0,1433.98,1711.0,12.0,19.0,57.0,50.0,20.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,65.0,ST04,SAMSUN,242.0,963.76,1613.0,13.0,19.0,57.0,49.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,66.0,ST04,SAMSUN,207.0,787.05,1621.0,14.0,19.0,63.0,54.0,34.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,67.0,ST04,SAMSUN,242.0,1103.49,1562.0,15.0,19.0,85.0,36.0,24.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,68.0,ST04,SAMSUN,223.0,974.27,1601.0,16.0,19.0,83.0,14.0,26.0,15.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,69.0,ST04,SAMSUN,204.0,903.32,1703.0,17.0,19.0,79.0,34.0,40.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,70.0,ST04,SAMSUN,327.0,1681.98,1625.0,18.0,19.0,68.0,49.0,47.0,16.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,71.0,ST04,SAMSUN,266.0,1192.21,1702.0,19.0,19.0,73.0,49.0,21.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,72.0,ST04,SAMSUN,271.0,1245.3,1662.0,20.0,19.0,55.0,62.0,14.0,30.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,73.0,ST04,SAMSUN,290.0,2713.36,1611.0,21.0,19.0,70.0,47.0,18.0,23.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,74.0,ST04,SAMSUN,268.0,870.34,1613.0,22.0,19.0,77.0,37.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,75.0,ST04,SAMSUN,213.0,915.6800000000001,1696.0,23.0,19.0,61.0,31.0,33.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,76.0,ST04,SAMSUN,236.0,1209.0900000000001,1770.0,24.0,19.0,46.0,27.0,37.0,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,77.0,ST04,SAMSUN,283.0,1245.1299999999999,1844.0,25.0,19.0,50.0,28.0,27.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,78.0,ST04,SAMSUN,226.0,1005.83,1789.0,26.0,19.0,61.0,28.0,21.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,79.0,ST04,SAMSUN,195.0,1063.69,1825.0,27.0,19.0,63.0,25.0,21.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,80.0,ST04,SAMSUN,309.0,1334.14,1823.0,28.0,19.0,77.0,27.0,35.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,81.0,ST04,SAMSUN,256.0,1271.62,1817.0,29.0,19.0,69.0,32.0,20.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,82.0,ST04,SAMSUN,258.0,1139.11,1777.0,30.0,19.0,63.0,37.0,9.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,83.0,ST04,SAMSUN,290.0,1465.85,1773.0,31.0,19.0,62.0,24.0,32.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,84.0,ST04,SAMSUN,351.0,1527.34,1836.0,32.0,19.0,72.0,27.0,49.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,85.0,ST04,SAMSUN,334.0,1500.0,1738.0,33.0,19.0,73.0,46.0,29.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,86.0,ST04,SAMSUN,304.0,1280.12,1595.0,34.0,19.0,65.0,46.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,87.0,ST04,SAMSUN,238.0,1035.9,1619.0,35.0,19.0,74.0,42.0,21.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,88.0,ST04,SAMSUN,221.0,937.49,1740.0,36.0,19.0,63.0,42.0,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,89.0,ST04,SAMSUN,328.0,3235.33,1760.0,37.0,19.0,61.0,25.0,13.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,90.0,ST04,SAMSUN,242.0,1255.49,1690.0,38.0,19.0,57.0,20.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,91.0,ST04,SAMSUN,230.0,1160.9099999999999,1895.0,39.0,19.0,60.0,27.0,11.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,92.0,ST04,SAMSUN,266.0,1210.32,1784.0,40.0,19.0,59.0,35.0,14.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,93.0,ST04,SAMSUN,309.0,1402.79,1658.5,41.0,19.0,53.0,36.0,10.0,31.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,94.0,ST04,SAMSUN,272.0,1448.4499999999998,1481.4,42.0,19.0,56.0,43.0,9.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,95.0,ST04,SAMSUN,245.0,1413.51,1491.4,43.0,19.0,33.0,24.0,14.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0091,96.0,ST04,SAMSUN,206.0,1288.1399999999999,1395.0,44.0,19.0,21.0,14.0,16.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
S0091,97.0,ST04,SAMSUN,156.0,824.89,1474.0,45.0,19.0,40.0,21.0,23.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,98.0,ST04,SAMSUN,201.0,1337.94,1585.0,46.0,19.0,59.0,28.0,28.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,99.0,ST04,SAMSUN,212.0,1179.81,1609.0,47.0,19.0,53.0,25.0,24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,100.0,ST04,SAMSUN,181.0,929.27,1499.0,48.0,19.0,65.0,21.0,20.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,101.0,ST04,SAMSUN,259.0,1698.74,1525.0,49.0,19.0,57.0,23.0,17.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,102.0,ST04,SAMSUN,172.0,996.76,1522.0,50.0,19.0,56.0,22.0,22.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,103.0,ST04,SAMSUN,258.0,1327.46,1591.0,51.0,19.0,67.0,20.0,34.0,13.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
S0091,104.0,ST04,SAMSUN,250.0,1592.72,1528.0,52.0,19.0,84.0,11.0,47.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,105.0,ST04,SAMSUN,147.0,642.39,1412.0,1.0,19.0,40.0,14.0,19.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0091,106.0,ST04,SAMSUN,185.0,940.25,1467.0,2.0,19.0,48.0,16.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,107.0,ST04,SAMSUN,222.0,2085.7,1493.0,3.0,19.0,100.0,43.0,3.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,108.0,ST04,SAMSUN,233.0,1384.1999999999998,1461.0,4.0,19.0,111.0,64.0,2.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,109.0,ST04,SAMSUN,292.0,1439.02,1417.0,5.0,19.0,74.0,44.0,5.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,110.0,ST04,SAMSUN,314.0,2222.27,1437.0,6.0,19.0,52.0,44.0,7.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,111.0,ST04,SAMSUN,215.0,1512.91,1600.0,7.0,19.0,73.0,51.0,18.0,13.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,112.0,ST04,SAMSUN,207.0,1842.85,1577.0,8.0,19.0,93.0,42.0,30.0,27.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,113.0,ST04,SAMSUN,228.0,1339.88,1537.0,9.0,19.0,88.0,39.0,16.0,22.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,114.0,ST04,SAMSUN,213.0,1369.39,1601.0,10.0,19.0,98.0,46.0,19.0,18.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,115.0,ST04,SAMSUN,191.0,1388.38,1541.0,11.0,19.0,91.0,33.0,19.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,116.0,ST04,SAMSUN,183.0,1002.83,1512.0,12.0,19.0,92.0,24.0,15.0,17.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0091,117.0,ST04,SAMSUN,193.0,1105.6,1518.0,13.0,19.0,97.0,27.0,16.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,118.0,ST04,SAMSUN,166.0,1081.67,1435.0,14.0,19.0,113.0,22.0,21.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,119.0,ST04,SAMSUN,185.0,1518.15,1389.0,15.0,19.0,104.0,23.0,19.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,120.0,ST04,SAMSUN,210.0,971.76,1466.0,16.0,19.0,90.0,32.0,33.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,121.0,ST04,SAMSUN,211.0,1113.92,1376.0,17.0,19.0,80.0,17.0,37.0,31.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,122.0,ST04,SAMSUN,204.0,1291.6399999999999,1442.0,18.0,19.0,68.0,34.0,29.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,123.0,ST04,SAMSUN,201.0,1826.05,1412.0,19.0,19.0,63.0,51.0,22.0,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,124.0,ST04,SAMSUN,155.0,1130.61,1355.0,20.0,19.0,68.0,56.0,15.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,125.0,ST04,SAMSUN,189.0,1345.9,1423.0,21.0,19.0,69.0,56.0,14.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,126.0,ST04,SAMSUN,290.0,1878.86,1406.0,22.0,19.0,66.0,44.0,39.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,127.0,ST04,SAMSUN,192.0,1179.23,1295.0,23.0,19.0,64.0,34.0,57.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,128.0,ST04,SAMSUN,192.0,1041.48,1367.0,24.0,19.0,59.0,31.0,61.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0091,129.0,ST04,SAMSUN,195.0,1596.52,1406.0,25.0,19.0,53.0,28.0,64.0,21.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0091,130.0,ST04,SAMSUN,206.0,1524.6799999999998,1436.0,26.0,19.0,72.0,38.0,35.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,131.0,ST04,SAMSUN,299.0,1816.21,1467.0,27.0,19.0,86.0,46.0,14.0,30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,132.0,ST04,SAMSUN,194.0,1530.81,1426.0,28.0,19.0,104.0,48.0,14.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,133.0,ST04,SAMSUN,200.0,1223.02,1428.0,29.0,19.0,116.0,49.0,14.0,26.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
S0091,134.0,ST04,SAMSUN,214.0,1744.64,1408.0,30.0,19.0,119.0,54.0,14.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,135.0,ST04,SAMSUN,291.0,2107.34,1534.0,31.0,19.0,97.0,59.0,27.0,13.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,136.0,ST04,SAMSUN,292.0,2145.61,1632.0,32.0,19.0,92.0,44.0,37.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,137.0,ST04,SAMSUN,320.0,3040.8199999999997,1543.0,33.0,19.0,66.0,23.0,17.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,138.0,ST04,SAMSUN,473.0,8301.86,1476.0,34.0,19.0,42.0,14.0,7.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,139.0,ST04,SAMSUN,228.0,1518.55,1425.0,35.0,19.0,94.0,41.0,19.0,36.0,15.0,57.0,4.0,9.0,0.0,57.0,4.0,0.0,9.0,0.0,1.0,0.0,1.0
S0091,140.0,ST04,SAMSUN,278.0,2291.95,1408.0,36.0,19.0,111.0,42.0,12.0,28.0,10.0,2.0,7.0,3.0,0.0,2.0,7.0,0.0,3.0,0.0,1.0,0.0,1.0
S0091,141.0,ST04,SAMSUN,263.0,1948.8400000000001,1482.0,37.0,19.0,84.0,34.0,23.0,31.0,14.0,11.0,3.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,142.0,ST04,SAMSUN,234.0,1933.67,1439.0,38.0,19.0,61.0,39.0,31.0,48.0,10.0,16.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
S0091,143.0,ST04,SAMSUN,255.0,1884.25,1585.0,39.0,19.0,58.0,47.0,23.0,39.0,10.0,9.0,0.0,20.0,0.0,9.0,0.0,0.0,20.0,0.0,1.0,0.0,0.0
S0094,1.0,ST04,KONYA,449.326,895.23,4220.0,1.0,45.0,65.0,43.0,38.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
S0094,2.0,ST04,KONYA,543.336,1346.23,4162.0,2.0,45.0,35.0,49.0,53.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,3.0,ST04,KONYA,744.73,3511.43,4221.66,3.0,45.0,63.0,39.0,35.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,4.0,ST04,KONYA,565.974,1500.1100000000001,4209.21,4.0,45.0,89.0,29.0,29.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,5.0,ST04,KONYA,688.562,1771.4099999999999,4153.0,5.0,45.0,71.0,24.0,29.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,6.0,ST04,KONYA,656.98,1668.3700000000001,4216.0,6.0,45.0,63.0,24.0,34.0,19.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,7.0,ST04,KONYA,721.979,1803.98,4044.0,7.0,45.0,87.0,33.0,21.0,17.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,8.0,ST04,KONYA,576.942,1590.08,3699.192,8.0,45.0,100.0,29.0,19.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,9.0,ST04,KONYA,631.7560000000001,2255.16,4354.0,9.0,45.0,87.0,56.0,31.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,10.0,ST04,KONYA,604.969,1669.6100000000001,4186.0,10.0,45.0,91.0,76.0,41.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,11.0,ST04,KONYA,579.145,1651.46,4236.896,11.0,45.0,80.0,58.0,33.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,12.0,ST04,KONYA,685.986,1920.42,4406.432,12.0,45.0,78.0,49.0,30.0,22.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S0094,13.0,ST04,KONYA,711.178,1853.68,4358.54,13.0,45.0,91.0,57.0,24.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0094,14.0,ST04,KONYA,632.996,1992.41,4891.594,14.0,45.0,106.0,63.0,21.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0094,15.0,ST04,KONYA,669.2560000000001,1973.9099999999999,4878.99,15.0,45.0,133.0,67.0,25.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
S0094,16.0,ST04,KONYA,709.366,2219.3199999999997,4793.096,16.0,45.0,127.0,86.0,56.0,25.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0094,17.0,ST04,KONYA,591.646,1665.6499999999999,4832.626,17.0,45.0,105.0,98.0,54.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0094,18.0,ST04,KONYA,715.086,2190.6499999999996,4771.0,18.0,45.0,99.0,73.0,48.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
S0094,19.0,ST04,KONYA,728.992,2137.91,4850.632,19.0,45.0,98.0,56.0,47.0,30.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
